2,好餌,こうじ
2,狙撃,そげき
2,賭け事,かけごと
2,冥土,めいど
2,旋風,せんぷう
2,罪業,ざいごう
2,詐称,さしょう
2,錦秋,きんしゅう
2,遡上,そじょう
2,豊沃,ほうよく
2,安泰,あんたい
2,衷心,ちゅうしん
2,頓知,とんち
2,一献,いっこん
2,施主,せしゅ
2,顎関節,がくかんせつ
2,接舷,せつげん
2,叱る,しかる
2,遡る,さかのぼる
2,整頓,せいとん
2,冶金学,やきんがく
2,悪寒,おかん
2,顕示,けんじ
2,且つ,かつ
2,憂惧,ゆうぐ
2,爽昧,そうまい
2,辛辣,しんらつ
2,窮める,きわめる
2,頒価,はんか
2,罵声,ばせい
2,舌禍,ぜっか
2,罵倒,ばとう
2,葛湯,くずゆ
2,虎威,こい
2,叱声,しっせい
2,爽快,そうかい
2,貪欲,どんよく
2,弥生,やよい
2,脚立,きゃたつ
2,泥縄,どろなわ
2,喝破,かっぱ
2,偏窟,へんくつ
2,痩せる,やせる
2,藍色,あいいろ
2,反物,たんもの
